date,AED,EUR,GBP,IDR,JPY,USD
2012-01-09,,67.0098,81.3399,,68.54,52.7325
2012-01-10,,66.7978,80.8399,,67.99,52.2255
2012-01-11,,65.991,80.0099,,67.29,51.7495
2012-01-12,,65.9013,79.4228,,67.41,51.829
2012-01-13,,66.1743,79.1009,,67.05,51.431
2012-01-16,,65.3173,79.0985,,67.24,51.6545
2012-01-17,,64.9998,78.4818,,66.59,51.065
2012-01-18,,64.6314,77.7209,,66.07,50.6655
2012-01-19,,64.6664,77.601,,65.53,50.289
2012-01-20,,65.307,77.9694,,65.27,50.3288
2012-01-23,,64.7876,78.1286,,65.24,50.2435
2012-01-24,,65.0887,77.7441,,64.9,49.9673
2012-01-25,,65.1255,78.0535,,64.19,50.0215
2012-01-27,,65.0492,77.7984,,64.45,49.648
2012-01-30,,65.1882,77.7395,,64.57,49.503
2012-01-31,,65.5157,78.1704,,65.18,49.6825
2012-02-01,,64.6569,77.9493,,65.0,49.5325
2012-02-02,,64.748,77.8495,,64.54,49.1288
2012-02-03,,64.3953,77.4659,,64.24,48.964
2012-02-06,,63.5678,76.7522,,63.46,48.679
2012-02-07,,64.1188,77.3053,,63.79,48.915
2012-02-08,,65.1526,78.0873,,63.65,49.0683
2012-02-09,,65.5895,78.0992,,63.86,49.2895
2012-02-10,,65.7995,78.3539,,63.94,49.6445
2012-02-13,,65.352,77.8435,,63.56,49.318
2012-02-14,,64.8391,77.4107,,63.25,49.3313
2012-02-15,,64.89,77.4537,,62.76,49.252
2012-02-17,,64.5849,77.7513,,62.2,49.2128
2012-02-21,,65.1705,77.7973,,61.52,49.0835
2012-02-22,,65.1638,76.7485,,61.53,49.2453
2012-02-23,,65.2903,77.1866,,61.35,49.245
2012-02-24,,65.5701,77.1891,,61.0,49.065
2012-02-27,,65.89,77.7795,,60.54,49.0475
2012-02-28,,66.0625,77.8573,,60.99,49.143
2012-02-29,,65.9375,77.9529,,60.94,48.9408
2012-03-01,,65.5692,78.249,,60.67,49.1545
2012-03-02,,65.6263,78.6827,,60.61,49.3525
2012-03-05,,65.7392,78.7919,,61.27,49.7958
2012-03-06,,66.0203,79.317,,61.39,50.0265
2012-03-07,,66.4959,79.567,,62.63,50.5733
2012-03-09,,66.1776,79.0087,,61.31,50.015
2012-03-12,,65.3999,78.2535,,60.72,49.9448
2012-03-13,,65.6151,77.9675,,60.67,49.845
2012-03-14,,65.0885,78.1481,,59.97,49.903
2012-03-15,,65.5355,78.6384,,59.92,50.2225
2012-03-16,,65.8262,79.0468,,60.28,50.313
2012-03-19,,66.0025,79.3721,,60.12,50.1245
2012-03-20,,66.5226,79.7639,,60.25,50.2545
2012-03-21,,67.1366,80.3425,,60.44,50.5935
2012-03-22,,67.4035,80.7718,,61.09,50.9055
2012-03-26,,67.9785,81.3658,,62.13,51.309
2012-03-27,,67.986,81.27,,61.47,50.9083
2012-03-28,,67.85,81.2134,,61.52,50.9175
2012-03-29,,68.224,81.4126,,62.02,51.145
2012-03-30,,68.3403,81.7992,,62.43,51.1565
2012-04-03,,67.4854,81.0498,,61.63,50.5645
2012-04-04,,67.3936,81.0874,,61.75,51.0465
2012-04-09,,67.0133,81.3809,,62.99,51.2765
2012-04-10,,67.1545,81.5014,,63.0,51.204
2012-04-11,,67.5668,81.9494,,63.72,51.547
2012-04-12,,67.6087,81.9625,,63.52,51.442
2012-04-13,,67.6685,81.9338,,63.5,51.4175
2012-04-16,,67.1825,81.7969,,64.17,51.659
2012-04-17,,67.6546,81.939,,64.19,51.6265
2012-04-18,,67.5415,81.9884,,63.31,51.5035
2012-04-19,,68.063,83.1845,,63.65,51.893
2012-04-20,,68.398,83.5398,,63.7,51.9995
2012-04-23,,68.8375,84.16,,64.27,52.2295
2012-04-24,,69.5325,85.1704,,65.25,52.791
2012-04-25,,69.252,84.6583,,64.5,52.485
2012-04-26,,69.563,85.0271,,64.78,52.567
2012-04-27,,69.3815,85.1224,,65.18,52.6813
2012-04-30,,69.6135,85.4935,,65.54,52.5193
2012-05-02,,69.9425,85.8533,,65.87,52.9305
2012-05-03,,69.9815,86.1415,,66.36,53.2395
2012-05-04,,70.6465,86.9821,,67.01,53.7225
2012-05-07,,69.3655,86.0913,,66.87,53.342
2012-05-08,,68.8078,85.4428,,66.12,52.855
2012-05-09,,69.4005,86.2711,,67.0,53.46
2012-05-10,,69.068,86.1081,,66.93,53.3375
2012-05-11,,69.288,86.4237,,67.2,53.641
2012-05-14,,69.226,86.3444,,67.1,53.7118
2012-05-15,,69.173,86.7201,,67.41,53.84
2012-05-16,,68.8719,86.6074,,67.57,54.2925
2012-05-17,,69.3003,86.5577,,67.73,54.3875
2012-05-18,,69.4885,86.4646,,69.21,54.8755
2012-05-21,,69.8556,86.5245,,69.02,54.681
2012-05-22,,70.2093,86.841,,69.08,54.8845
2012-05-23,,70.877,88.1485,,70.32,55.93
2012-05-24,,70.816,88.258,,70.81,56.287
2012-05-25,,69.894,87.263,,69.98,55.7253
2012-05-28,,69.634,86.8008,,69.63,55.2625
2012-05-29,,69.7325,87.1438,,69.93,55.5835
2012-05-30,,69.8495,87.4814,,70.51,56.006
2012-05-31,,69.9513,87.3759,,71.57,56.4225
2012-06-01,,69.1297,86.0347,,71.29,55.9175
2012-06-04,,68.863,85.2912,,71.01,55.5155
2012-06-05,,69.5025,85.5175,,70.82,55.5615
2012-06-06,,69.301,85.5773,,70.4,55.4958
2012-06-07,,69.2433,85.2219,,69.51,55.1455
2012-06-08,,69.2125,85.6398,,69.88,55.364
2012-06-11,,69.8215,85.9345,,69.42,55.2385
2012-06-12,,69.9805,86.6911,,70.47,56.0545
2012-06-13,,69.8792,86.8782,,70.12,55.8505
2012-06-14,,70.0703,86.3719,,70.29,55.794
2012-06-15,,70.4411,86.6892,,70.69,55.763
2012-06-18,,70.664,87.3405,,70.18,55.599
2012-06-19,,70.5436,87.85,,70.92,56.0143
2012-06-20,,70.8838,87.9325,,70.77,55.8585
2012-06-21,,71.5215,88.4462,,70.85,56.4178
2012-06-22,,71.5745,88.9743,,70.88,56.9928
2012-06-25,,70.8308,88.0941,,70.55,56.534
2012-06-26,,71.4005,88.9594,,71.6,57.0728
2012-06-27,,71.4625,89.4208,,71.93,57.2165
2012-06-28,,71.2483,88.9054,,71.68,56.9195
2012-06-29,,70.908,88.0616,,70.9,56.309
2012-07-02,,70.4295,87.4074,,70.15,55.83
2012-07-03,,69.0615,86.0392,,68.71,54.8125
2012-07-04,,68.702,85.4783,,68.4,54.5525
2012-07-05,,68.966,85.9325,,69.06,55.025
2012-07-06,,68.6085,86.0429,,69.39,55.415
2012-07-09,,68.8275,86.7773,,70.32,56.0215
2012-07-10,,68.5845,86.532,,70.22,55.8055
2012-07-11,,67.873,85.9486,,69.82,55.365
2012-07-12,,68.1465,86.2825,,70.11,55.6985
2012-07-13,,67.8783,85.8883,,70.26,55.656
2012-07-16,,67.1525,85.4689,,69.51,54.918
2012-07-17,,67.726,86.2972,,69.88,55.1455
2012-07-18,,67.954,86.551,,70.05,55.3395
2012-07-19,,68.0639,86.7464,,70.47,55.383
2012-07-20,,67.603,86.5768,,70.22,55.1515
2012-07-23,,67.4328,86.7971,,71.42,55.7643
2012-07-24,,67.8361,86.8905,,71.58,56.015
2012-07-25,,68.0455,87.444,,72.12,56.3755
2012-07-26,,67.9535,86.5572,,71.56,55.948
2012-07-27,,68.101,86.9319,,70.84,55.413
2012-07-30,,68.1465,87.1228,,70.74,55.4428
2012-07-31,,68.452,87.6672,,71.35,55.807
2012-08-01,,68.308,86.9411,,71.01,55.4825
2012-08-02,,68.3157,86.7492,,71.12,55.7765
2012-08-03,,68.3605,87.0263,,71.68,56.0845
2012-08-06,,68.6615,86.6044,,70.77,55.473
2012-08-07,,68.699,86.3961,,70.92,55.4995
2012-08-08,,68.3135,86.0041,,70.38,55.145
2012-08-09,,68.269,86.4262,,70.28,55.1715
2012-08-10,,68.0425,86.4501,,70.51,55.344
2012-08-13,,68.0311,86.779,,70.79,55.418
2012-08-14,,68.8135,87.3102,,70.85,55.6435
2012-08-16,,68.6855,87.55,,70.64,55.989
2012-08-17,,68.851,87.5473,,70.18,55.7023
2012-08-21,,68.7185,87.393,,70.05,55.5405
2012-08-22,,69.1465,87.5956,,70.01,55.5105
2012-08-23,,69.1584,87.6511,,70.3,55.1855
2012-08-24,,69.476,87.7971,,70.47,55.382
2012-08-27,,69.496,87.8703,,70.62,55.593
2012-08-28,,69.621,88.0424,,71.01,55.7795
2012-08-29,,69.9158,88.0458,,70.9,55.6653
2012-08-30,,69.836,88.1027,,70.78,55.6485
2012-08-31,,69.6555,87.9508,,71.04,55.7215
2012-09-03,,69.6955,87.9833,,70.83,55.454
2012-09-04,,70.019,88.23,,70.85,55.536
2012-09-05,,70.025,88.6271,,71.33,55.895
2012-09-06,,70.614,89.0203,,71.39,55.9735
2012-09-07,,70.2025,88.4926,,70.31,55.523
2012-09-10,,70.7425,88.5037,,70.71,55.339
2012-09-11,,70.85,88.8468,,70.99,55.5223
2012-09-12,,71.131,88.8534,,70.93,55.2605
2012-09-13,,71.616,89.3076,,71.33,55.443
2012-09-14,,71.3415,88.6085,,70.55,54.727
2012-09-17,,70.8415,87.5242,,68.95,53.974
2012-09-18,,71.0335,88.1459,,68.99,54.257
2012-09-20,,70.5725,87.9072,,69.49,54.3375
2012-09-21,,70.0095,87.6018,,68.98,53.9055
2012-09-24,,68.951,86.4359,,68.28,53.293
2012-09-25,,69.0295,86.8214,,68.86,53.534
2012-09-26,,68.939,86.6043,,68.93,53.5785
2012-09-27,,68.6385,86.2332,,68.56,53.255
2012-09-28,,68.1485,85.7117,,68.0,52.697
2012-10-01,,67.785,85.1625,,67.86,52.7845
2012-10-03,,67.4485,84.3004,,66.89,52.3345
2012-10-04,,67.198,83.6754,,66.14,51.9755
2012-10-05,,67.1735,83.5704,,65.83,51.6185
2012-10-08,,67.7515,84.0027,,66.46,52.2145
2012-10-09,,67.9895,83.999,,66.85,52.375
2012-10-10,,68.21,84.8341,,67.82,53.0445
2012-10-11,,68.2365,84.9486,,68.06,53.073
2012-10-12,,68.1585,84.5097,,67.21,52.7
2012-10-15,,68.602,85.1457,,67.65,53.1198
2012-10-16,,68.6125,84.9598,,66.95,52.8193
2012-10-17,,69.0385,85.0768,,67.07,52.751
2012-10-18,,69.456,85.4549,,66.94,52.969
2012-10-19,,70.169,86.1468,,67.71,53.7175
2012-10-22,,70.0675,86.0494,,67.45,53.6735
2012-10-23,,69.907,85.8129,,67.09,53.5895
2012-10-25,,69.7455,86.178,,66.91,53.63
2012-10-29,,69.4965,86.5209,,67.51,53.8065
2012-10-30,,69.8495,86.8319,,68.22,54.165
2012-10-31,,70.1495,87.0751,,67.99,54.1175
2012-11-01,,69.7105,86.7683,,67.25,53.7798
2012-11-02,,69.2425,86.3676,,66.85,53.6645
2012-11-05,,69.3651,86.6867,,67.29,54.0778
2012-11-06,,69.8635,87.3091,,68.19,54.5955
2012-11-07,,69.8325,87.0039,,67.77,54.252
2012-11-08,,69.4755,87.001,,68.12,54.4403
2012-11-09,,69.4274,86.9685,,68.31,54.34
2012-11-12,,69.9335,87.3835,,69.13,54.934
2012-11-15,,70.0345,87.1045,,68.03,54.959
2012-11-16,,70.223,87.211,,67.88,54.9915
2012-11-19,,70.1595,87.4957,,67.65,54.9665
2012-11-20,,70.238,87.3838,,67.55,54.91
2012-11-21,,70.4255,87.7913,,67.39,55.2025
2012-11-22,,70.8575,88.0314,,66.89,55.1575
2012-11-23,,71.3665,88.2966,,67.24,55.3445
2012-11-26,,72.1005,89.1963,,67.84,55.692
2012-11-27,,72.35,89.3444,,67.72,55.7045
2012-11-29,,71.47,88.3756,,67.2,55.202
2012-11-30,,70.888,87.4823,,66.17,54.5265
2012-12-03,,71.0815,87.4558,,66.27,54.561
2012-12-04,,71.71,88.4212,,66.94,54.9473
2012-12-05,,71.529,87.8997,,66.34,54.569
2012-12-06,,71.115,87.6287,,66.1,54.465
2012-12-07,,70.2175,86.9993,,65.77,54.2018
2012-12-10,,70.132,87.0888,,65.94,54.3405
2012-12-11,,70.3615,87.3619,,65.98,54.316
2012-12-12,,70.547,87.4276,,65.66,54.2725
2012-12-13,,70.944,87.5304,,64.86,54.232
2012-12-14,,71.292,87.7822,,64.86,54.388
2012-12-17,,71.8595,88.4006,,65.0,54.629
2012-12-18,,72.244,88.9267,,65.31,54.849
2012-12-19,,72.4775,89.018,,64.92,54.7365
2012-12-20,,72.4667,89.1128,,65.31,54.842
2012-12-21,,72.773,89.5368,,65.5,55.086
2012-12-24,,72.6164,89.0958,,65.29,55.0858
2012-12-26,,72.4525,88.6781,,64.46,54.9635
2012-12-27,,72.633,88.5497,,63.98,54.8465
2012-12-28,,72.6298,88.3974,,63.46,54.8473
2012-12-31,,72.2605,88.5092,,63.66,54.7773
2013-01-01,,72.4803,89.2254,,63.21,54.832
2013-01-02,,72.19,88.7574,,62.32,54.389
2013-01-03,,71.4945,88.2888,,62.36,54.4153
2013-01-04,,71.5405,88.1646,,62.5,54.8458
2013-01-07,,71.669,88.1077,,62.67,54.978
2013-01-08,,72.568,89.0501,,63.33,55.3278
2013-01-09,,71.9235,88.2286,,62.86,54.9625
2013-01-10,,71.3235,87.5017,,61.99,54.6305
2013-01-11,,72.2945,88.0532,,61.26,54.539
2013-01-14,,73.1273,88.1735,,60.98,54.6355
2013-01-15,,72.8525,87.6934,,61.3,54.5425
2013-01-16,,72.8285,87.9902,,62.2,54.826
2013-01-17,,72.6545,87.4558,,61.65,54.6428
2013-01-18,,72.205,86.2416,,59.91,53.9465
2013-01-21,,71.776,85.5296,,60.11,53.8735
2013-01-22,,71.4275,84.8478,,59.98,53.5115
2013-01-23,,71.567,85.1356,,60.96,53.771
2013-01-24,,71.721,85.255,,60.3,53.8515
2013-01-28,,72.507,84.926,,59.29,53.8905
2013-01-29,,72.2115,84.3543,,59.17,53.7015
2013-01-30,,72.234,84.3746,,58.95,53.5678
2013-01-31,,72.2325,84.2233,,58.66,53.289
2013-02-01,,72.6296,84.5982,,57.85,53.3238
2013-02-04,,72.206,83.1703,,57.17,52.973
2013-02-05,,71.8773,83.9655,,57.71,53.2945
2013-02-06,,72.0165,83.116,,56.59,53.0855
2013-02-07,,71.9355,83.2695,,56.75,53.1445
2013-02-08,,71.785,84.2541,,57.42,53.5695
2013-02-11,,71.869,84.8455,,58.01,53.6793
2013-02-12,,72.2305,84.4882,,57.43,53.9585
2013-02-13,,72.397,84.426,,57.86,53.85
2013-02-14,,72.376,83.587,,57.6,53.8715
2013-02-15,,72.0865,83.72,,58.38,53.9885
2013-02-18,,72.4405,84.0944,,57.79,54.2895
2013-02-20,,72.5355,83.4493,,57.95,54.051
2013-02-21,,72.2318,82.7143,,58.33,54.48
2013-02-22,,71.9061,83.2026,,58.34,54.427
2013-02-25,,71.413,81.8026,,57.36,54.0415
2013-02-26,,70.6105,82.1537,,58.81,54.0645
2013-02-27,,70.3855,81.2424,,58.68,53.835
2013-02-28,,70.6805,81.569,,58.24,53.7735
2013-03-01,,71.2736,82.7193,,58.91,54.4815
2013-03-04,,71.6145,82.7484,,58.97,55.0518
2013-03-05,,71.2092,82.6584,,58.75,54.652
2013-03-06,,71.4295,82.7873,,58.69,54.7065
2013-03-07,,71.1265,82.1418,,58.29,54.7393
2013-03-08,,71.2385,81.5672,,57.06,54.4035
2013-03-11,,70.6107,81.087,,56.52,54.2933
2013-03-12,,70.7315,80.8989,,56.4,54.3365
2013-03-13,,70.5545,80.8376,,56.53,54.11
2013-03-14,,70.5005,81.3336,,56.73,54.442
2013-03-15,,70.5023,81.7444,,56.36,54.1605
2013-03-18,,70.0187,81.9394,,57.5,54.2915
2013-03-19,,70.214,81.9352,,56.87,54.2635
2013-03-20,,70.0365,82.07,,57.22,54.378
2013-03-21,,70.228,82.0593,,56.71,54.281
2013-03-22,,70.1005,82.5566,,57.37,54.335
2013-03-25,,70.4938,82.4658,,57.14,54.099
2013-03-26,,69.8803,82.4903,,57.63,54.2735
2013-03-28,,69.5438,82.3209,,57.76,54.3893
2013-04-02,,69.816,82.7243,,58.56,54.3345
2013-04-03,,69.5881,82.0478,,58.15,54.3885
2013-04-04,,70.0795,82.4144,,57.37,54.646
2013-04-05,,70.9044,83.5415,,57.01,54.8803
2013-04-08,,71.0502,83.8771,,55.51,54.7215
2013-04-09,,70.9875,83.1297,,54.95,54.4613
2013-04-10,,71.326,83.5952,,55.03,54.534
2013-04-12,,71.331,83.7761,,54.77,54.4425
2013-04-15,,71.415,83.698,,55.67,54.626
2013-04-16,,71.0531,83.1723,,55.7,54.329
2013-04-17,,71.0455,82.7691,,54.89,53.9423
2013-04-18,,70.4933,82.4306,,55.14,54.0298
2013-04-22,,70.7045,82.4522,,54.31,54.1665
2013-04-23,,70.8017,82.8773,,54.99,54.2995
2013-04-25,,70.6215,82.9853,,54.64,54.1715
2013-04-26,,70.675,83.8835,,55.05,54.2935
2013-04-29,,70.903,84.2325,,55.51,54.277
2013-04-30,,70.9775,84.0015,,55.47,54.219
2013-05-02,,70.7155,83.5426,,55.24,53.7355
2013-05-03,,70.4994,83.8075,,55.03,53.951
2013-05-06,,70.7203,84.0317,,54.36,53.9495
2013-05-07,,70.9996,84.3193,,54.84,54.277
2013-05-08,,70.998,83.8803,,54.77,54.16
2013-05-09,,71.362,84.2967,,54.95,54.2415
2013-05-10,,71.1075,84.19,,53.97,54.5413
2013-05-13,,71.3167,84.4428,,54.03,54.915
2013-05-14,,71.0193,83.6729,,53.85,54.6275
2013-05-15,,70.7189,83.3805,,53.55,54.7835
2013-05-16,,70.4605,83.3141,,53.5,54.7723
2013-05-17,,70.5785,83.658,,53.54,54.8865
2013-05-20,,70.6835,83.6064,,53.6,55.0368
2013-05-21,,70.9269,83.9517,,53.67,55.0395
2013-05-22,,71.6725,84.0936,,54.07,55.522
2013-05-23,,71.86,84.1881,,55.04,55.991
2013-05-24,,71.9415,83.984,,54.71,55.6075
2013-05-27,,71.958,84.1806,,55.1,55.6198
2013-05-28,,72.0265,84.1709,,54.65,55.7423
2013-05-29,,72.324,84.5389,,55.05,56.243
2013-05-30,,72.7976,85.131,,55.68,56.0995
2013-05-31,,73.6807,86.0092,,56.03,56.4958
2013-06-03,,73.6405,86.1509,,56.35,56.574
2013-06-04,,73.972,86.6854,,56.51,56.6423
2013-06-05,,73.859,86.5372,,56.7,56.4238
2013-06-06,,74.5155,87.6465,,57.37,56.869
2013-06-07,,75.2033,88.5328,,58.88,56.7445
2013-06-10,,76.236,89.7123,,58.79,57.782
2013-06-11,,78.1846,91.8059,,59.94,58.9255
2013-06-12,,77.5045,91.158,,60.27,58.274
2013-06-13,,78.1193,91.6224,,62.08,58.414
2013-06-14,,77.0225,90.6418,,60.93,57.741
2013-06-17,,76.9628,90.6088,,60.85,57.731
2013-06-18,,77.911,91.5993,,61.59,58.4515
2013-06-19,,78.6996,91.988,,61.82,58.7445
2013-06-20,,79.1871,92.2186,,61.46,59.7
2013-06-21,,78.593,92.112,,60.72,59.3505
2013-06-24,,78.2286,91.8171,,60.66,59.734
2013-06-25,,78.3826,92.2531,,61.25,59.703
2013-06-26,,78.2265,92.3065,,61.36,59.8538
2013-06-27,,78.9412,92.9178,,61.79,60.588
2013-06-28,,77.976,91.1432,,60.49,59.6995
2013-07-01,,77.066,90.0544,,59.48,59.149
2013-07-02,,77.6085,90.3813,,59.53,59.4145
2013-07-03,,77.9505,91.0703,,59.65,60.1005
2013-07-04,,78.0787,91.5779,,60.25,60.0905
2013-07-05,,77.8085,90.7868,,60.14,60.3395
2013-07-08,,78.2746,90.8906,,60.4,61.0455
2013-07-09,,77.433,89.9075,,59.36,60.0745
2013-07-10,,76.8915,89.52,,59.76,60.133
2013-07-11,,77.985,90.137,,60.4,59.642
2013-07-12,,78.3241,90.8802,,60.59,59.896
2013-07-15,,78.4705,90.713,,60.51,60.051
2013-07-16,,77.725,89.8965,,59.54,59.3925
2013-07-17,,77.9875,89.6905,,59.77,59.3623
2013-07-18,,78.2195,90.5891,,59.59,59.712
2013-07-19,,78.5222,91.0319,,59.74,59.795
2013-07-22,,78.1135,90.7398,,59.37,59.408
2013-07-23,,78.6865,91.6621,,59.96,59.6875
2013-07-24,,78.4355,91.2444,,59.51,59.4465
2013-07-25,,77.8668,90.4752,,59.01,58.9415
2013-07-26,,78.218,90.6794,,59.67,58.9133
2013-07-29,,78.7129,91.181,,60.58,59.297
2013-07-30,,79.3277,91.7582,,60.84,59.828
2013-07-31,,80.9535,92.9742,,62.44,61.115
2013-08-01,,80.6025,92.055,,61.69,60.7423
2013-08-02,,80.3655,91.9531,,61.04,60.8035
2013-08-05,,80.7335,92.9664,,61.77,60.822
2013-08-06,,81.5785,94.3708,,62.49,61.5355
2013-08-07,,81.699,94.1723,,63.22,61.394
2013-08-08,,81.542,94.771,,63.44,61.115
2013-08-12,,81.0345,94.2074,,63.07,60.8025
2013-08-13,,81.777,95.0757,,63.09,61.4343
2013-08-14,,81.6266,94.9869,,62.56,61.516
2013-08-16,,82.451,96.5682,,63.29,61.8195
2013-08-19,,83.0686,97.3721,,63.83,62.3461
2013-08-20,,85.0698,99.7875,,65.51,63.7335
2013-08-21,,85.1205,99.4172,,65.02,63.4605
2013-08-22,,87.3176,102.0955,,66.62,65.4207
2013-08-23,,86.3035,100.7968,,65.32,64.688
2013-08-26,,85.9342,100.007,,65.21,64.2347
2013-08-27,,87.746,102.1983,,66.95,65.6675
2013-08-28,,91.4682,106.0281,,70.25,68.3611
2013-08-29,,90.0295,105.1406,,69.22,67.706
2013-08-30,,88.1605,103.3431,,67.83,66.5742
2013-09-02,,87.0575,102.5189,,66.84,65.8608
2013-09-03,,88.095,103.9499,,67.18,66.8875
2013-09-04,,88.2374,104.3171,,67.18,67.0289
2013-09-05,,86.994,103.1063,,66.18,66.043
2013-09-06,,86.5828,102.9108,,66.09,65.96
2013-09-10,,85.2073,100.8259,,64.28,64.2162
2013-09-11,,84.651,100.4691,,63.68,63.9035
2013-09-12,,84.723,100.7089,,64.1,63.6673
2013-09-13,,84.6675,100.7037,,63.88,63.789
2013-09-16,,83.496,99.662,,63.23,62.484
2013-09-17,,84.598,100.8582,,63.93,63.377
2013-09-18,,84.3675,100.481,,63.65,63.144
2013-09-19,,83.546,99.5625,,62.74,61.748
2013-09-20,,84.2295,99.8969,,62.67,62.243
2013-09-23,,84.671,100.2571,,63.17,62.52
2013-09-24,,84.5955,100.4604,,63.32,62.6585
2013-09-25,,84.4589,100.2731,,63.57,62.6981
2013-09-26,,84.1073,100.0594,,62.84,62.226
2013-09-27,,83.42,99.4972,,62.66,61.811
2013-09-30,,84.6745,101.4162,,64.15,62.777
2013-10-01,,84.5365,101.203,,63.51,62.3555
2013-10-03,,84.236,100.4397,,63.43,61.9348
2013-10-04,,83.679,99.2857,,63.25,61.405
2013-10-07,,83.836,99.064,,63.62,61.776
2013-10-08,,83.6875,99.2013,,63.5,61.6885
2013-10-09,,83.9247,99.4511,,63.54,61.917
2013-10-10,,83.8725,99.0236,,63.58,62.1383
2013-10-11,,82.7795,97.7656,,62.15,61.157
2013-10-14,,83.1487,97.9877,,62.4,61.3036
2013-10-15,,83.6735,98.5914,,62.66,61.6929
2013-10-17,,83.4935,98.5111,,62.51,61.581
2013-10-18,,83.801,99.0281,,62.52,61.276
2013-10-21,,84.1215,99.4085,,62.66,61.4885
2013-10-22,,84.4855,99.6573,,62.86,61.78
2013-10-23,,84.7495,99.7466,,63.18,61.534
2013-10-24,,84.815,99.528,,62.99,61.4105
2013-10-25,,85.135,99.9373,,63.48,61.625
2013-10-28,,84.8825,99.4934,,63.01,61.503
2013-10-29,,84.7244,98.9862,,63.01,61.463
2013-10-30,,84.4855,98.7052,,62.61,61.4871
2013-10-31,,84.1245,98.2867,,62.44,61.41
2013-11-01,,83.8775,99.1897,,63.21,61.9046
2013-11-05,,83.419,98.6569,,62.74,61.788
2013-11-06,,83.6375,99.5961,,62.81,61.9225
2013-11-07,,84.6225,100.6252,,63.46,62.574
2013-11-08,,84.0625,100.9224,,63.94,62.7315
2013-11-11,,84.595,101.3614,,63.97,63.2955
2013-11-12,,85.1515,101.558,,63.85,63.593
2013-11-13,,85.5502,101.1661,,63.94,63.6545
2013-11-14,,84.9475,101.1492,,63.31,63.0645
2013-11-18,,84.555,101.0642,,62.59,62.625
2013-11-19,,84.0585,100.1796,,62.32,62.2311
2013-11-20,,84.7104,100.7747,,62.51,62.558
2013-11-21,,84.418,101.1389,,62.45,62.8895
2013-11-22,,84.9199,102.0415,,62.37,63.0236
2013-11-25,,84.7,101.4248,,61.43,62.577
2013-11-26,,84.504,100.8644,,61.51,62.447
2013-11-27,,84.6755,101.1083,,61.43,62.3625
2013-11-28,,84.7547,101.8011,,61.1,62.3896
2013-11-29,,84.9755,102.0592,,60.97,62.3948
2013-12-02,,84.641,102.1378,,60.74,62.226
2013-12-03,,84.457,102.0639,,60.38,62.3443
2013-12-04,,84.6848,102.1825,,60.77,62.333
2013-12-05,,84.069,101.0782,,60.44,61.6895
2013-12-06,,84.2546,100.6472,,60.4,61.6673
2013-12-09,,83.8195,100.0146,,59.38,61.1785
2013-12-10,,84.151,100.6488,,59.29,61.207
2013-12-11,,84.378,100.7919,,59.72,61.3313
2013-12-12,,84.982,100.835,,60.03,61.62
2013-12-13,,85.4135,101.5335,,59.9,62.1266
2013-12-16,,85.4284,101.2704,,60.4,62.1024
2013-12-17,,85.3345,101.1402,,60.17,61.958
2013-12-18,,85.2692,100.8328,,60.16,61.9176
2013-12-19,,85.2945,102.1535,,59.98,62.38
2013-12-20,,84.8774,101.8092,,59.59,62.242
2013-12-23,,84.818,101.3747,,59.58,61.9915
2013-12-24,,84.651,101.1027,,59.37,61.8668
2013-12-26,,84.7925,101.4911,,59.15,61.9755
2013-12-27,,85.2748,102.032,,59.23,62.0595
2013-12-30,,85.1855,102.1682,,58.86,62.0028
2013-12-31,,85.3635,102.0094,,58.97,61.897
2014-01-01,,85.1235,102.3885,,58.83,61.9335
2014-01-02,,85.1556,102.7418,,58.79,61.902
2014-01-03,,85.195,102.5355,,59.9,62.4075
2014-01-06,,84.6151,101.9911,,59.73,62.3265
2014-01-07,,84.972,102.2454,,59.71,62.379
2014-01-08,,84.8185,102.1719,,59.34,62.243
2014-01-09,,84.496,102.3126,,59.29,62.181
2014-01-10,,84.305,102.0643,,59.01,61.936
2014-01-13,,84.111,101.4772,,59.49,61.52
2014-01-15,,83.9915,101.0914,,58.99,61.5885
2014-01-16,,83.8395,100.7349,,58.77,61.5325
2014-01-17,,83.5223,100.212,,58.78,61.3518
2014-01-20,,83.4245,101.2532,,59.19,61.6345
2014-01-21,,83.375,101.0844,,58.87,61.5355
2014-01-22,,83.9267,101.976,,59.3,61.92
2014-01-23,,83.9765,102.6707,,59.42,61.988
2014-01-24,,85.0894,103.3817,,60.14,62.177
2014-01-27,,85.8228,103.504,,61.21,62.7145
2014-01-28,,86.1715,104.6135,,61.36,62.9898
2014-01-29,,84.964,103.116,,60.22,62.2005
2014-01-30,,85.6075,103.8679,,61.22,62.7335
2014-01-31,,84.6022,102.9493,,60.96,62.4768
2014-02-03,,84.578,102.9668,,61.41,62.6891
2014-02-04,,84.7805,101.9765,,62.12,62.6815
2014-02-05,,84.3548,102.0099,,61.58,62.4525
2014-02-06,,84.4994,101.9198,,61.59,62.5045
2014-02-07,,84.683,101.7768,,61.01,62.3155
2014-02-10,,84.7418,102.1396,,60.74,62.193
2014-02-11,,85.2813,102.4811,,61.01,62.439
2014-02-12,,84.7215,102.2515,,60.6,62.125
2014-02-13,,84.871,103.4658,,61.02,62.2725
2014-02-14,,85.1755,103.6663,,61.22,62.277
2014-02-17,,84.9485,104.0194,,60.97,61.9495
